CISP,AISP,ano,mcirc,ocorrencias,qtde
91,10,2021,3306107,hom_culposo,7
91,10,2021,3306107,hom_doloso,4
91,10,2021,3306107,hom_por_interv_policial,0
91,10,2021,3306107,latrocinio,0
91,10,2021,3306107,lesao_corp_culposa,64
91,10,2021,3306107,lesao_corp_dolosa,308
91,10,2021,3306107,lesao_corp_morte,0
91,10,2021,3306107,letalidade_violenta,4
91,10,2021,3306107,pessoas_desaparecidas,17
91,10,2021,3306107,pol_civis_mortos_serv,0
91,10,2021,3306107,pol_militares_mortos_serv,0
91,10,2021,3306107,posse_drogas,198
91,10,2021,3306107,recuperacao_veiculos,13
91,10,2021,3306107,roubo_apos_saque,0
91,10,2021,3306107,roubo_banco,0
91,10,2021,3306107,roubo_bicicleta,0
91,10,2021,3306107,roubo_carga,0
91,10,2021,3306107,roubo_celular,3
91,10,2021,3306107,roubo_comercio,2
91,10,2021,3306107,roubo_conducao_saque,0
91,10,2021,3306107,roubo_cx_eletronico,0
91,10,2021,3306107,roubo_em_coletivo,0
91,10,2021,3306107,roubo_residencia,2
91,10,2021,3306107,roubo_rua,7
91,10,2021,3306107,roubo_veiculo,1
91,10,2021,3306107,sequestro,0
91,10,2021,3306107,sequestro_relampago,0
91,10,2021,3306107,trafico_drogas,102
91,10,2022,3306107,aaapai,19
91,10,2022,3306107,ameaca,249
91,10,2022,3306107,apf,146
91,10,2022,3306107,apreensao_drogas,274
91,10,2022,3306107,apreensao_drogas_sem_autor,30
91,10,2022,3306107,cmba,1
91,10,2022,3306107,cmp,54
91,10,2022,3306107,cvli,7
91,10,2022,3306107,encontro_cadaver,2
91,10,2022,3306107,encontro_ossada,0
91,10,2022,3306107,estelionato,142
91,10,2022,3306107,estupro,6
91,10,2022,3306107,extorsao,4
91,10,2022,3306107,furto_bicicleta,6
91,10,2022,3306107,furto_celular,28
91,10,2022,3306107,furto_coletivo,3
91,10,2022,3306107,furto_transeunte,8
91,10,2022,3306107,furto_veiculos,8
91,10,2022,3306107,hom_culposo,5
91,10,2022,3306107,hom_doloso,7
91,10,2022,3306107,hom_por_interv_policial,0
91,10,2022,3306107,latrocinio,0
91,10,2022,3306107,lesao_corp_culposa,30
91,10,2022,3306107,lesao_corp_dolosa,175
91,10,2022,3306107,lesao_corp_morte,0
91,10,2022,3306107,letalidade_violenta,7
91,10,2022,3306107,pessoas_desaparecidas,8
91,10,2022,3306107,pol_civis_mortos_serv,0
91,10,2022,3306107,pol_militares_mortos_serv,0
91,10,2022,3306107,posse_drogas,170
91,10,2022,3306107,recuperacao_veiculos,6
91,10,2022,3306107,roubo_apos_saque,0
91,10,2022,3306107,roubo_banco,0
91,10,2022,3306107,roubo_bicicleta,0
91,10,2022,3306107,roubo_carga,0
91,10,2022,3306107,roubo_celular,1
91,10,2022,3306107,roubo_comercio,2
91,10,2022,3306107,roubo_conducao_saque,0
91,10,2022,3306107,roubo_cx_eletronico,0
91,10,2022,3306107,roubo_em_coletivo,0
91,10,2022,3306107,roubo_residencia,0
91,10,2022,3306107,roubo_rua,3
91,10,2022,3306107,roubo_veiculo,0
91,10,2022,3306107,sequestro,0
91,10,2022,3306107,sequestro_relampago,0
91,10,2022,3306107,trafico_drogas,76
92,10,2019,3304508,aaapai,0
92,10,2019,3304508,ameaca,42
92,10,2019,3304508,apf,9
92,10,2019,3304508,apreensao_drogas,30
92,10,2019,3304508,apreensao_drogas_sem_autor,7
92,10,2019,3304508,cmba,0
92,10,2019,3304508,cmp,6
92,10,2019,3304508,cvli,0
92,10,2019,3304508,encontro_cadaver,2
92,10,2019,3304508,encontro_ossada,0
92,10,2019,3304508,estelionato,6
92,10,2019,3304508,estupro,3
92,10,2019,3304508,extorsao,0
92,10,2019,3304508,furto_bicicleta,0
92,10,2019,3304508,furto_celular,3
92,10,2019,3304508,furto_coletivo,0
92,10,2019,3304508,furto_transeunte,0
92,10,2019,3304508,furto_veiculos,0
92,10,2019,3304508,hom_culposo,0
92,10,2019,3304508,hom_doloso,0
92,10,2019,3304508,hom_por_interv_policial,0
92,10,2019,3304508,latrocinio,0
92,10,2019,3304508,lesao_corp_culposa,18
92,10,2019,3304508,lesao_corp_dolosa,44
92,10,2019,3304508,lesao_corp_morte,0
92,10,2019,3304508,letalidade_violenta,0
92,10,2019,3304508,pessoas_desaparecidas,0
92,10,2019,3304508,pol_civis_mortos_serv,0
92,10,2019,3304508,pol_militares_mortos_serv,0
92,10,2019,3304508,posse_drogas,15
92,10,2019,3304508,recuperacao_veiculos,0
92,10,2019,3304508,roubo_apos_saque,0
92,10,2019,3304508,roubo_banco,0
92,10,2019,3304508,roubo_bicicleta,0
92,10,2019,3304508,roubo_carga,0
92,10,2019,3304508,roubo_celular,0
92,10,2019,3304508,roubo_comercio,0
92,10,2019,3304508,roubo_conducao_saque,0
92,10,2019,3304508,roubo_cx_eletronico,0
92,10,2019,3304508,roubo_em_coletivo,0
92,10,2019,3304508,roubo_residencia,0
92,10,2019,3304508,roubo_rua,0
92,10,2019,3304508,roubo_veiculo,1
92,10,2019,3304508,sequestro,0
92,10,2019,3304508,sequestro_relampago,0
92,10,2019,3304508,trafico_drogas,9
92,10,2020,3304508,aaapai,0
92,10,2020,3304508,ameaca,52
92,10,2020,3304508,apf,6
92,10,2020,3304508,apreensao_drogas,31
92,10,2020,3304508,apreensao_drogas_sem_autor,9
92,10,2020,3304508,cmba,0
92,10,2020,3304508,cmp,11
92,10,2020,3304508,cvli,0
92,10,2020,3304508,encontro_cadaver,0
92,10,2020,3304508,encontro_ossada,0
92,10,2020,3304508,estelionato,8
92,10,2020,3304508,estupro,6
92,10,2020,3304508,extorsao,0
92,10,2020,3304508,furto_bicicleta,0
92,10,2020,3304508,furto_celular,5
92,10,2020,3304508,furto_coletivo,0
92,10,2020,3304508,furto_transeunte,1
92,10,2020,3304508,furto_veiculos,0
92,10,2020,3304508,hom_culposo,0
92,10,2020,3304508,hom_doloso,0
92,10,2020,3304508,hom_por_interv_policial,0
92,10,2020,3304508,latrocinio,0
92,10,2020,3304508,lesao_corp_culposa,7
92,10,2020,3304508,lesao_corp_dolosa,35
92,10,2020,3304508,lesao_corp_morte,0
92,10,2020,3304508,letalidade_violenta,0
92,10,2020,3304508,pessoas_desaparecidas,1
92,10,2020,3304508,pol_civis_mortos_serv,0
92,10,2020,3304508,pol_militares_mortos_serv,0
92,10,2020,3304508,posse_drogas,18
92,10,2020,3304508,recuperacao_veiculos,0
92,10,2020,3304508,roubo_apos_saque,0
92,10,2020,3304508,roubo_banco,0
92,10,2020,3304508,roubo_bicicleta,0
92,10,2020,3304508,roubo_carga,0
92,10,2020,3304508,roubo_celular,0
92,10,2020,3304508,roubo_comercio,0
92,10,2020,3304508,roubo_conducao_saque,0
92,10,2020,3304508,roubo_cx_eletronico,0
92,10,2020,3304508,roubo_em_coletivo,0
92,10,2020,3304508,roubo_residencia,0
92,10,2020,3304508,roubo_rua,0
92,10,2020,3304508,roubo_veiculo,0
92,10,2020,3304508,sequestro,0
92,10,2020,3304508,sequestro_relampago,0
92,10,2020,3304508,trafico_drogas,5
92,10,2021,3304508,aaapai,0
92,10,2021,3304508,ameaca,54
92,10,2021,3304508,apf,17
92,10,2021,3304508,apreensao_drogas,31
92,10,2021,3304508,apreensao_drogas_sem_autor,1
92,10,2021,3304508,cmba,0
92,10,2021,3304508,cmp,9
92,10,2021,3304508,cvli,0
92,10,2021,3304508,encontro_cadaver,0
92,10,2021,3304508,encontro_ossada,0
92,10,2021,3304508,estelionato,17
92,10,2021,3304508,estupro,3
92,10,2021,3304508,extorsao,0
92,10,2021,3304508,furto_bicicleta,3
92,10,2021,3304508,furto_celular,4
92,10,2021,3304508,furto_coletivo,0
92,10,2021,3304508,furto_transeunte,0
92,10,2021,3304508,furto_veiculos,0
92,10,2021,3304508,hom_culposo,1
92,10,2021,3304508,hom_doloso,0
92,10,2021,3304508,hom_por_interv_policial,0
92,10,2021,3304508,latrocinio,0
92,10,2021,3304508,lesao_corp_culposa,7
92,10,2021,3304508,lesao_corp_dolosa,53
92,10,2021,3304508,lesao_corp_morte,0
92,10,2021,3304508,letalidade_violenta,0
92,10,2021,3304508,pessoas_desaparecidas,1
92,10,2021,3304508,pol_civis_mortos_serv,0
92,10,2021,3304508,pol_militares_mortos_serv,0
92,10,2021,3304508,posse_drogas,26
92,10,2021,3304508,recuperacao_veiculos,0
92,10,2021,3304508,roubo_apos_saque,0
92,10,2021,3304508,roubo_banco,0
92,10,2021,3304508,roubo_bicicleta,0
92,10,2021,3304508,roubo_carga,0
92,10,2021,3304508,roubo_celular,0
92,10,2021,3304508,roubo_comercio,0
92,10,2021,3304508,roubo_conducao_saque,0
92,10,2021,3304508,roubo_cx_eletronico,0
92,10,2021,3304508,roubo_em_coletivo,0
92,10,2021,3304508,roubo_residencia,0
92,10,2021,3304508,roubo_rua,0
92,10,2021,3304508,roubo_veiculo,0
92,10,2021,3304508,sequestro,0
92,10,2021,3304508,sequestro_relampago,0
92,10,2021,3304508,trafico_drogas,4
92,10,2022,3304508,aaapai,0
92,10,2022,3304508,ameaca,51
92,10,2022,3304508,apf,4
92,10,2022,3304508,apreensao_drogas,18
92,10,2022,3304508,apreensao_drogas_sem_autor,5
92,10,2022,3304508,cmba,1
92,10,2022,3304508,cmp,8
92,10,2022,3304508,cvli,0
92,10,2022,3304508,encontro_cadaver,0
92,10,2022,3304508,encontro_ossada,0
92,10,2022,3304508,estelionato,14
92,10,2022,3304508,estupro,4
92,10,2022,3304508,extorsao,2
92,10,2022,3304508,furto_bicicleta,0
92,10,2022,3304508,furto_celular,1
92,10,2022,3304508,furto_coletivo,0
92,10,2022,3304508,furto_transeunte,0
92,10,2022,3304508,furto_veiculos,0
92,10,2022,3304508,hom_culposo,2
92,10,2022,3304508,hom_doloso,0
92,10,2022,3304508,hom_por_interv_policial,0
92,10,2022,3304508,latrocinio,0
92,10,2022,3304508,lesao_corp_culposa,6
92,10,2022,3304508,lesao_corp_dolosa,30
92,10,2022,3304508,lesao_corp_morte,0
92,10,2022,3304508,letalidade_violenta,0
92,10,2022,3304508,pessoas_desaparecidas,1
92,10,2022,3304508,pol_civis_mortos_serv,0
92,10,2022,3304508,pol_militares_mortos_serv,0
92,10,2022,3304508,posse_drogas,12
92,10,2022,3304508,recuperacao_veiculos,0
92,10,2022,3304508,roubo_apos_saque,0
92,10,2022,3304508,roubo_banco,0
92,10,2022,3304508,roubo_bicicleta,0
92,10,2022,3304508,roubo_carga,0
92,10,2022,3304508,roubo_celular,0
92,10,2022,3304508,roubo_comercio,0
92,10,2022,3304508,roubo_conducao_saque,0
92,10,2022,3304508,roubo_cx_eletronico,0
92,10,2022,3304508,roubo_em_coletivo,0
92,10,2022,3304508,roubo_residencia,0
92,10,2022,3304508,roubo_rua,0
92,10,2022,3304508,roubo_veiculo,0
92,10,2022,3304508,sequestro,0
92,10,2022,3304508,sequestro_relampago,0
92,10,2022,3304508,trafico_drogas,1
94,10,2019,3304003,aaapai,9
94,10,2019,3304003,ameaca,144
94,10,2019,3304003,apf,95
94,10,2019,3304003,apreensao_drogas,152
94,10,2019,3304003,apreensao_drogas_sem_autor,3
94,10,2019,3304003,cmba,2
94,10,2019,3304003,cmp,30
94,10,2019,3304003,cvli,4
94,10,2019,3304003,encontro_cadaver,1
94,10,2019,3304003,encontro_ossada,0
94,10,2019,3304003,estelionato,30
94,10,2019,3304003,estupro,16
94,10,2019,3304003,extorsao,2
94,10,2019,3304003,furto_bicicleta,1
94,10,2019,3304003,furto_celular,15
94,10,2019,3304003,furto_coletivo,2
94,10,2019,3304003,furto_transeunte,4
94,10,2019,3304003,furto_veiculos,6
94,10,2019,3304003,hom_culposo,10
94,10,2019,3304003,hom_doloso,4
94,10,2019,3304003,hom_por_interv_policial,0
94,10,2019,3304003,latrocinio,0
94,10,2019,3304003,lesao_corp_culposa,52
94,10,2019,3304003,lesao_corp_dolosa,143
94,10,2019,3304003,lesao_corp_morte,0
94,10,2019,3304003,letalidade_violenta,4
94,10,2019,3304003,pessoas_desaparecidas,3
94,10,2019,3304003,pol_civis_mortos_serv,0
94,10,2019,3304003,pol_militares_mortos_serv,1
94,10,2019,3304003,posse_drogas,99
94,10,2019,3304003,recuperacao_veiculos,11
94,10,2019,3304003,roubo_apos_saque,0
94,10,2019,3304003,roubo_banco,0
94,10,2019,3304003,roubo_bicicleta,0
94,10,2019,3304003,roubo_carga,15
94,10,2019,3304003,roubo_celular,0
94,10,2019,3304003,roubo_comercio,0
94,10,2019,3304003,roubo_conducao_saque,0
94,10,2019,3304003,roubo_cx_eletronico,0
94,10,2019,3304003,roubo_em_coletivo,2
94,10,2019,3304003,roubo_residencia,1
94,10,2019,3304003,roubo_rua,3
94,10,2019,3304003,roubo_veiculo,2
94,10,2019,3304003,sequestro,0
94,10,2019,3304003,sequestro_relampago,0
94,10,2019,3304003,trafico_drogas,52
94,10,2020,3304003,aaapai,7
94,10,2020,3304003,ameaca,110
94,10,2020,3304003,apf,95
94,10,2020,3304003,apreensao_drogas,375
94,10,2020,3304003,apreensao_drogas_sem_autor,8
94,10,2020,3304003,cmba,0
94,10,2020,3304003,cmp,24
94,10,2020,3304003,cvli,3
94,10,2020,3304003,encontro_cadaver,0
94,10,2020,3304003,encontro_ossada,0
94,10,2020,3304003,estelionato,20
94,10,2020,3304003,estupro,9
94,10,2020,3304003,extorsao,1
94,10,2020,3304003,furto_bicicleta,0
94,10,2020,3304003,furto_celular,17
94,10,2020,3304003,furto_coletivo,2
94,10,2020,3304003,furto_transeunte,2
94,10,2020,3304003,furto_veiculos,8
94,10,2020,3304003,hom_culposo,7
94,10,2020,3304003,hom_doloso,3
94,10,2020,3304003,hom_por_interv_policial,0
94,10,2020,3304003,latrocinio,0
94,10,2020,3304003,lesao_corp_culposa,26
94,10,2020,3304003,lesao_corp_dolosa,128
94,10,2020,3304003,lesao_corp_morte,0
94,10,2020,3304003,letalidade_violenta,3
94,10,2020,3304003,pessoas_desaparecidas,2
94,10,2020,3304003,pol_civis_mortos_serv,0
94,10,2020,3304003,pol_militares_mortos_serv,0
94,10,2020,3304003,posse_drogas,309
94,10,2020,3304003,recuperacao_veiculos,11
94,10,2020,3304003,roubo_apos_saque,0
94,10,2020,3304003,roubo_banco,0
94,10,2020,3304003,roubo_bicicleta,0
94,10,2020,3304003,roubo_carga,8
94,10,2020,3304003,roubo_celular,0
94,10,2020,3304003,roubo_comercio,1
94,10,2020,3304003,roubo_conducao_saque,0
94,10,2020,3304003,roubo_cx_eletronico,0
94,10,2020,3304003,roubo_em_coletivo,1
94,10,2020,3304003,roubo_residencia,1
94,10,2020,3304003,roubo_rua,4
94,10,2020,3304003,roubo_veiculo,0
94,10,2020,3304003,sequestro,0
94,10,2020,3304003,sequestro_relampago,0
94,10,2020,3304003,trafico_drogas,60
94,10,2021,3304003,aaapai,2
94,10,2021,3304003,ameaca,142
94,10,2021,3304003,apf,81
94,10,2021,3304003,apreensao_drogas,188
94,10,2021,3304003,apreensao_drogas_sem_autor,8
94,10,2021,3304003,cmba,1
94,10,2021,3304003,cmp,22
94,10,2021,3304003,cvli,3
94,10,2021,3304003,encontro_cadaver,1
94,10,2021,3304003,encontro_ossada,0
94,10,2021,3304003,estelionato,55
94,10,2021,3304003,estupro,12
94,10,2021,3304003,extorsao,1
94,10,2021,3304003,furto_bicicleta,1
94,10,2021,3304003,furto_celular,11
94,10,2021,3304003,furto_coletivo,0
94,10,2021,3304003,furto_transeunte,3
94,10,2021,3304003,furto_veiculos,10
94,10,2021,3304003,hom_culposo,2
94,10,2021,3304003,hom_doloso,3
94,10,2021,3304003,hom_por_interv_policial,0
94,10,2021,3304003,latrocinio,0
94,10,2021,3304003,lesao_corp_culposa,24
94,10,2021,3304003,lesao_corp_dolosa,123
94,10,2021,3304003,lesao_corp_morte,0
94,10,2021,3304003,letalidade_violenta,3
94,10,2021,3304003,pessoas_desaparecidas,5
94,10,2021,3304003,pol_civis_mortos_serv,0
94,10,2021,3304003,pol_militares_mortos_serv,0
94,10,2021,3304003,posse_drogas,152
94,10,2021,3304003,recuperacao_veiculos,13
94,10,2021,3304003,roubo_apos_saque,0
94,10,2021,3304003,roubo_banco,0
94,10,2021,3304003,roubo_bicicleta,1
94,10,2021,3304003,roubo_carga,8
94,10,2021,3304003,roubo_celular,1
94,10,2021,3304003,roubo_comercio,1
94,10,2021,3304003,roubo_conducao_saque,0
94,10,2021,3304003,roubo_cx_eletronico,0
94,10,2021,3304003,roubo_em_coletivo,1
94,10,2021,3304003,roubo_residencia,2
94,10,2021,3304003,roubo_rua,5
94,10,2021,3304003,roubo_veiculo,1
94,10,2021,3304003,sequestro,0
94,10,2021,3304003,sequestro_relampago,0
94,10,2021,3304003,trafico_drogas,29
94,10,2022,3304003,aaapai,2
94,10,2022,3304003,ameaca,58
94,10,2022,3304003,apf,62
94,10,2022,3304003,apreensao_drogas,169
94,10,2022,3304003,apreensao_drogas_sem_autor,5
94,10,2022,3304003,cmba,0
94,10,2022,3304003,cmp,28
94,10,2022,3304003,cvli,2
94,10,2022,3304003,encontro_cadaver,0
94,10,2022,3304003,encontro_ossada,0
94,10,2022,3304003,estelionato,60
94,10,2022,3304003,estupro,5
94,10,2022,3304003,extorsao,0
94,10,2022,3304003,furto_bicicleta,0
94,10,2022,3304003,furto_celular,8
94,10,2022,3304003,furto_coletivo,0
94,10,2022,3304003,furto_transeunte,1
94,10,2022,3304003,furto_veiculos,6
94,10,2022,3304003,hom_culposo,5
94,10,2022,3304003,hom_doloso,2
94,10,2022,3304003,hom_por_interv_policial,0
94,10,2022,3304003,latrocinio,0
94,10,2022,3304003,lesao_corp_culposa,16
94,10,2022,3304003,lesao_corp_dolosa,66
94,10,2022,3304003,lesao_corp_morte,0
94,10,2022,3304003,letalidade_violenta,2
94,10,2022,3304003,pessoas_desaparecidas,3
94,10,2022,3304003,pol_civis_mortos_serv,0
94,10,2022,3304003,pol_militares_mortos_serv,0
94,10,2022,3304003,posse_drogas,133
94,10,2022,3304003,recuperacao_veiculos,10
94,10,2022,3304003,roubo_apos_saque,1
94,10,2022,3304003,roubo_banco,0
94,10,2022,3304003,roubo_bicicleta,0
94,10,2022,3304003,roubo_carga,3
94,10,2022,3304003,roubo_celular,1
94,10,2022,3304003,roubo_comercio,0
94,10,2022,3304003,roubo_conducao_saque,0
94,10,2022,3304003,roubo_cx_eletronico,0
94,10,2022,3304003,roubo_em_coletivo,0
94,10,2022,3304003,roubo_residencia,2
94,10,2022,3304003,roubo_rua,1
94,10,2022,3304003,roubo_veiculo,0
94,10,2022,3304003,sequestro,0
94,10,2022,3304003,sequestro_relampago,3
94,10,2022,3304003,trafico_drogas,32
95,10,2019,3306206,aaapai,2
95,10,2019,3306206,ameaca,255
95,10,2019,3306206,apf,82
95,10,2019,3306206,apreensao_drogas,136
95,10,2019,3306206,apreensao_drogas_sem_autor,3
95,10,2019,3306206,cmba,2
95,10,2019,3306206,cmp,59
95,10,2019,3306206,cvli,3
95,10,2019,3306206,encontro_cadaver,0
95,10,2019,3306206,encontro_ossada,0
95,10,2019,3306206,estelionato,53
95,10,2019,3306206,estupro,16
95,10,2019,3306206,extorsao,1
95,10,2019,3306206,furto_bicicleta,4
95,10,2019,3306206,furto_celular,22
95,10,2019,3306206,furto_coletivo,0
95,10,2019,3306206,furto_transeunte,11
95,10,2019,3306206,furto_veiculos,13
95,10,2019,3306206,hom_culposo,25
95,10,2019,3306206,hom_doloso,3
95,10,2019,3306206,hom_por_interv_policial,0
95,10,2019,3306206,latrocinio,0
95,10,2019,3306206,lesao_corp_culposa,89
95,10,2019,3306206,lesao_corp_dolosa,194
95,10,2019,3306206,lesao_corp_morte,0
95,10,2019,3306206,letalidade_violenta,3
95,10,2019,3306206,pessoas_desaparecidas,18
95,10,2019,3306206,pol_civis_mortos_serv,0
95,10,2019,3306206,pol_militares_mortos_serv,0
95,10,2019,3306206,posse_drogas,101
95,10,2019,3306206,recuperacao_veiculos,10
95,10,2019,3306206,roubo_apos_saque,0
95,10,2019,3306206,roubo_banco,0
95,10,2019,3306206,roubo_bicicleta,0
95,10,2019,3306206,roubo_carga,3
95,10,2019,3306206,roubo_celular,0
95,10,2019,3306206,roubo_comercio,1
95,10,2019,3306206,roubo_conducao_saque,0
95,10,2019,3306206,roubo_cx_eletronico,0
95,10,2019,3306206,roubo_em_coletivo,0
95,10,2019,3306206,roubo_residencia,4
95,10,2019,3306206,roubo_rua,5
95,10,2019,3306206,roubo_veiculo,1
95,10,2019,3306206,sequestro,0
95,10,2019,3306206,sequestro_relampago,0
95,10,2019,3306206,trafico_drogas,35
95,10,2020,3306206,aaapai,3
95,10,2020,3306206,ameaca,151
95,10,2020,3306206,apf,85
95,10,2020,3306206,apreensao_drogas,147
95,10,2020,3306206,apreensao_drogas_sem_autor,11
95,10,2020,3306206,cmba,0
95,10,2020,3306206,cmp,37
95,10,2020,3306206,cvli,6
95,10,2020,3306206,encontro_cadaver,3
95,10,2020,3306206,encontro_ossada,1
95,10,2020,3306206,estelionato,41
95,10,2020,3306206,estupro,15
95,10,2020,3306206,extorsao,1
95,10,2020,3306206,furto_bicicleta,1
95,10,2020,3306206,furto_celular,13
95,10,2020,3306206,furto_coletivo,1
95,10,2020,3306206,furto_transeunte,3
95,10,2020,3306206,furto_veiculos,9
95,10,2020,3306206,hom_culposo,11
95,10,2020,3306206,hom_doloso,6
95,10,2020,3306206,hom_por_interv_policial,0
95,10,2020,3306206,latrocinio,0
95,10,2020,3306206,lesao_corp_culposa,33
95,10,2020,3306206,lesao_corp_dolosa,126
95,10,2020,3306206,lesao_corp_morte,0
95,10,2020,3306206,letalidade_violenta,6
95,10,2020,3306206,pessoas_desaparecidas,8
95,10,2020,3306206,pol_civis_mortos_serv,0
95,10,2020,3306206,pol_militares_mortos_serv,0
95,10,2020,3306206,posse_drogas,96
95,10,2020,3306206,recuperacao_veiculos,10
95,10,2020,3306206,roubo_apos_saque,0
95,10,2020,3306206,roubo_banco,0
95,10,2020,3306206,roubo_bicicleta,0
95,10,2020,3306206,roubo_carga,0
95,10,2020,3306206,roubo_celular,1
95,10,2020,3306206,roubo_comercio,2
95,10,2020,3306206,roubo_conducao_saque,0
95,10,2020,3306206,roubo_cx_eletronico,0
95,10,2020,3306206,roubo_em_coletivo,0
95,10,2020,3306206,roubo_residencia,2
95,10,2020,3306206,roubo_rua,2
95,10,2020,3306206,roubo_veiculo,2
95,10,2020,3306206,sequestro,0
95,10,2020,3306206,sequestro_relampago,0
95,10,2020,3306206,trafico_drogas,41
95,10,2021,3306206,aaapai,12
95,10,2021,3306206,ameaca,189
95,10,2021,3306206,apf,118
95,10,2021,3306206,apreensao_drogas,309
95,10,2021,3306206,apreensao_drogas_sem_autor,53
95,10,2021,3306206,cmba,1
95,10,2021,3306206,cmp,25
95,10,2021,3306206,cvli,10
95,10,2021,3306206,encontro_cadaver,3
95,10,2021,3306206,encontro_ossada,0
95,10,2021,3306206,estelionato,94
95,10,2021,3306206,estupro,11
95,10,2021,3306206,extorsao,2
95,10,2021,3306206,furto_bicicleta,1
95,10,2021,3306206,furto_celular,15
95,10,2021,3306206,furto_coletivo,1
95,10,2021,3306206,furto_transeunte,4
95,10,2021,3306206,furto_veiculos,6
95,10,2021,3306206,hom_culposo,17
95,10,2021,3306206,hom_doloso,10
95,10,2021,3306206,hom_por_interv_policial,1
95,10,2021,3306206,latrocinio,0
95,10,2021,3306206,lesao_corp_culposa,60
95,10,2021,3306206,lesao_corp_dolosa,132
95,10,2021,3306206,lesao_corp_morte,0
95,10,2021,3306206,letalidade_violenta,11
95,10,2021,3306206,pessoas_desaparecidas,8
95,10,2021,3306206,pol_civis_mortos_serv,0
95,10,2021,3306206,pol_militares_mortos_serv,0
95,10,2021,3306206,posse_drogas,204
95,10,2021,3306206,recuperacao_veiculos,11
95,10,2021,3306206,roubo_apos_saque,0
95,10,2021,3306206,roubo_banco,0
95,10,2021,3306206,roubo_bicicleta,0
95,10,2021,3306206,roubo_carga,2
95,10,2021,3306206,roubo_celular,1
95,10,2021,3306206,roubo_comercio,0
95,10,2021,3306206,roubo_conducao_saque,0
95,10,2021,3306206,roubo_cx_eletronico,0
95,10,2021,3306206,roubo_em_coletivo,0
95,10,2021,3306206,roubo_residencia,1
95,10,2021,3306206,roubo_rua,5
95,10,2021,3306206,roubo_veiculo,2
95,10,2021,3306206,sequestro,0
95,10,2021,3306206,sequestro_relampago,0
95,10,2021,3306206,trafico_drogas,62
95,10,2022,3306206,aaapai,9
95,10,2022,3306206,ameaca,84
95,10,2022,3306206,apf,73
95,10,2022,3306206,apreensao_drogas,188
95,10,2022,3306206,apreensao_drogas_sem_autor,23
95,10,2022,3306206,cmba,3
95,10,2022,3306206,cmp,23
95,10,2022,3306206,cvli,3
95,10,2022,3306206,encontro_cadaver,0
95,10,2022,3306206,encontro_ossada,0
95,10,2022,3306206,estelionato,85
95,10,2022,3306206,estupro,5
95,10,2022,3306206,extorsao,1
95,10,2022,3306206,furto_bicicleta,1
95,10,2022,3306206,furto_celular,11
95,10,2022,3306206,furto_coletivo,0
95,10,2022,3306206,furto_transeunte,3
95,10,2022,3306206,furto_veiculos,9
95,10,2022,3306206,hom_culposo,3
95,10,2022,3306206,hom_doloso,3
95,10,2022,3306206,hom_por_interv_policial,0
95,10,2022,3306206,latrocinio,0
95,10,2022,3306206,lesao_corp_culposa,18
95,10,2022,3306206,lesao_corp_dolosa,73
95,10,2022,3306206,lesao_corp_morte,0
95,10,2022,3306206,letalidade_violenta,3
95,10,2022,3306206,pessoas_desaparecidas,6
95,10,2022,3306206,pol_civis_mortos_serv,0
95,10,2022,3306206,pol_militares_mortos_serv,0
95,10,2022,3306206,posse_drogas,130
95,10,2022,3306206,recuperacao_veiculos,3
95,10,2022,3306206,roubo_apos_saque,0
95,10,2022,3306206,roubo_banco,0
95,10,2022,3306206,roubo_bicicleta,0
95,10,2022,3306206,roubo_carga,0
95,10,2022,3306206,roubo_celular,1
95,10,2022,3306206,roubo_comercio,0
95,10,2022,3306206,roubo_conducao_saque,0
95,10,2022,3306206,roubo_cx_eletronico,0
95,10,2022,3306206,roubo_em_coletivo,0
95,10,2022,3306206,roubo_residencia,0
95,10,2022,3306206,roubo_rua,1
95,10,2022,3306206,roubo_veiculo,0
95,10,2022,3306206,sequestro,0
95,10,2022,3306206,sequestro_relampago,0
95,10,2022,3306206,trafico_drogas,37
97,10,2019,3302809,aaapai,2
97,10,2019,3302809,ameaca,154
97,10,2019,3302809,apf,35
97,10,2019,3302809,apreensao_drogas,44
97,10,2019,3302809,apreensao_drogas_sem_autor,4
97,10,2019,3302809,cmba,2
97,10,2019,3302809,cmp,29
97,10,2019,3302809,cvli,0
97,10,2019,3302809,encontro_cadaver,0
97,10,2019,3302809,encontro_ossada,0
97,10,2019,3302809,estelionato,16
97,10,2019,3302809,estupro,8
97,10,2019,3302809,extorsao,0
97,10,2019,3302809,furto_bicicleta,2
97,10,2019,3302809,furto_celular,25
97,10,2019,3302809,furto_coletivo,2
97,10,2019,3302809,furto_transeunte,6
97,10,2019,3302809,furto_veiculos,2
97,10,2019,3302809,hom_culposo,0
97,10,2019,3302809,hom_doloso,0
97,10,2019,3302809,hom_por_interv_policial,0
97,10,2019,3302809,latrocinio,0
97,10,2019,3302809,lesao_corp_culposa,27
97,10,2019,3302809,lesao_corp_dolosa,149
97,10,2019,3302809,lesao_corp_morte,0
97,10,2019,3302809,letalidade_violenta,0
97,10,2019,3302809,pessoas_desaparecidas,5
97,10,2019,3302809,pol_civis_mortos_serv,0
97,10,2019,3302809,pol_militares_mortos_serv,0
97,10,2019,3302809,posse_drogas,29
97,10,2019,3302809,recuperacao_veiculos,3
97,10,2019,3302809,roubo_apos_saque,0
